year,make,model,type,trans,miles,lux,price,makeavg,makemodavg,typecode,transcode
2016,Dodge,Grand,minivan,auto,55335,0,12295,18225.64864864865,14463.516129032258,3,0
2016,Dodge,Grand,minivan,auto,89483,0,8999,18225.64864864865,14463.516129032258,3,0
2016,FIAT,500L,hatch,auto,27452,0,12995,9745.0,12995.0,0,0
2016,Ford,C-Max,wagon,auto,9279,0,17995,21333.73062730627,12748.75,2,0
2016,Ford,C-Max,wagon,auto,33325,0,13290,21333.73062730627,12748.75,2,0
2016,Ford,C-Max,wagon,auto,57895,0,11481,21333.73062730627,12748.75,2,0
2016,Ford,C-Max,wagon,auto,64135,0,11995,21333.73062730627,12748.75,2,0
2016,Ford,Edge,suv,auto,48099,0,20785,21333.73062730627,19842.0,5,0
2016,Ford,Escape,suv,auto,44638,0,15772,21333.73062730627,15258.619047619048,5,0
2016,Ford,Escape,suv,auto,46524,0,13570,21333.73062730627,15258.619047619048,5,0
2016,Ford,Expedition,suv,auto,52662,0,20995,21333.73062730627,28993.0,5,0
2016,Ford,Explorer,suv,auto,28132,0,21000,21333.73062730627,20469.25,5,0
2016,Ford,F-150,pickup,auto,45497,0,33700,21333.73062730627,27010.86567164179,6,0
2016,Ford,F-150,pickup,auto,51023,0,22000,21333.73062730627,27010.86567164179,6,0
2016,Ford,F-150,pickup,auto,56670,0,32500,21333.73062730627,27010.86567164179,6,0
2016,Ford,F-150,pickup,auto,64948,0,24995,21333.73062730627,27010.86567164179,6,0
2016,Ford,F-150,pickup,auto,78782,0,30988,21333.73062730627,27010.86567164179,6,0
2016,Ford,F-350,pickup,auto,27189,0,26500,21333.73062730627,30741.428571428572,6,0
2016,Ford,Fiesta,hatch,auto,34167,0,9786,21333.73062730627,9786.0,0,0
2016,Ford,Flex,suv,auto,30011,0,17499,21333.73062730627,18281.18181818182,5,0
2016,Ford,Flex,suv,auto,41663,0,19500,21333.73062730627,18281.18181818182,5,0
2016,Ford,Flex,suv,auto,62638,0,17495,21333.73062730627,18281.18181818182,5,0
2016,Ford,Focus,sedan,auto,15039,0,11500,21333.73062730627,10257.875,1,0
2016,Ford,Fusion,sedan,auto,28095,0,13995,21333.73062730627,15276.228571428572,1,0
2016,Ford,Fusion,sedan,auto,38090,0,16495,21333.73062730627,15276.228571428572,1,0
2016,Ford,Fusion,sedan,auto,68985,0,12500,21333.73062730627,15276.228571428572,1,0
2016,Ford,Fusion,sedan,auto,70835,0,9299,21333.73062730627,15276.228571428572,1,0
2016,Ford,Fusion,sedan,auto,71951,0,12988,21333.73062730627,15276.228571428572,1,0
2016,Ford,Fusion,sedan,auto,87595,0,10583,21333.73062730627,15276.228571428572,1,0
2016,Ford,Mustang,coupe,manual,9855,0,39499,21333.73062730627,24126.0,7,1
2016,Ford,Taurus,sedan,auto,45730,0,16000,21333.73062730627,14917.714285714286,1,0
2016,Ford,Transit,van,auto,56492,0,19990,21333.73062730627,24186.5,4,0
2016,Ford,Transit,van,auto,56522,0,24500,21333.73062730627,24186.5,4,0
2016,Ford,Transit,van,auto,61357,0,11988,21333.73062730627,24186.5,4,0
2016,GMC,Sierra,pickup,auto,81109,0,23013,22799.557142857142,22265.266666666666,6,0
2016,GMC,Sierra,pickup,auto,82858,0,40999,22799.557142857142,22265.266666666666,6,0
2016,GMC,Terrain,suv,auto,32838,0,14900,22799.557142857142,16708.0,5,0
2016,GMC,Terrain,suv,auto,58366,0,11990,22799.557142857142,16708.0,5,0
2016,GMC,Yukon,suv,auto,44498,0,39000,22799.557142857142,33240.57142857143,5,0
2016,Honda,Civic,sedan,auto,19886,0,17282,16881.61739130435,15698.85,1,0
2016,Honda,Civic,sedan,auto,24964,0,15644,16881.61739130435,15698.85,1,0
2016,Honda,Civic,sedan,auto,36534,0,13896,16881.61739130435,15698.85,1,0
2016,Honda,Civic,sedan,auto,50322,0,13495,16881.61739130435,15698.85,1,0
2016,Honda,Civic,sedan,auto,75214,0,13675,16881.61739130435,15698.85,1,0
2016,Honda,CR-V,suv,auto,15105,0,18630,16881.61739130435,17972.916666666668,5,0
2016,Honda,CR-V,suv,auto,76613,0,15745,16881.61739130435,17972.916666666668,5,0
2016,Honda,HR-V,suv,auto,67348,0,13159,16881.61739130435,15652.2,5,0
2016,Honda,Odyssey,minivan,auto,14092,0,18794,16881.61739130435,21389.41176470588,3,0
2016,Honda,Odyssey,minivan,auto,34257,0,23450,16881.61739130435,21389.41176470588,3,0
2016,Honda,Odyssey,minivan,auto,46826,0,20499,16881.61739130435,21389.41176470588,3,0
2016,Honda,Odyssey,minivan,auto,75889,0,18982,16881.61739130435,21389.41176470588,3,0
2016,Honda,Pilot,suv,auto,37668,0,19568,16881.61739130435,25588.25,5,0
2016,Hyundai,Elantra,hatch,auto,73000,0,9880,14506.948717948719,10875.76923076923,0,0
2016,Hyundai,Elantra,sedan,auto,77102,0,8995,14506.948717948719,10875.76923076923,1,0
2016,Hyundai,Elantra,sedan,auto,98668,0,7500,14506.948717948719,10875.76923076923,1,0
2016,Hyundai,Genesis,coupe,auto,28073,0,22995,14506.948717948719,20245.0,7,0
2016,Hyundai,Sonata,sedan,auto,29001,0,12795,14506.948717948719,13583.25,1,0
2016,Hyundai,Sonata,sedan,auto,35314,0,14659,14506.948717948719,13583.25,1,0
2016,Hyundai,Tucson,suv,auto,41808,0,15784,14506.948717948719,14725.57142857143,5,0
2016,Hyundai,Tucson,suv,auto,56024,0,16495,14506.948717948719,14725.57142857143,5,0
2016,INFINITI,Q50,sedan,auto,28856,1,22995,19861.266666666666,22143.0,1,0
2016,INFINITI,Q50,sedan,auto,32333,1,19995,19861.266666666666,22143.0,1,0
2016,INFINITI,QX50,suv,auto,30397,1,19888,19861.266666666666,18838.0,5,0
2016,INFINITI,QX50,suv,auto,40581,1,17788,19861.266666666666,18838.0,5,0
2016,Jeep,Cherokee,suv,auto,29065,0,17245,20947.5593220339,17717.545454545456,5,0
2016,Jeep,Cherokee,suv,auto,34183,0,15949,20947.5593220339,17717.545454545456,5,0
2016,Jeep,Compass,suv,auto,70945,0,12168,20947.5593220339,17657.85714285714,5,0
2016,Jeep,Grand,suv,auto,34470,0,21995,20947.5593220339,24130.375,5,0
2016,Jeep,Grand,suv,auto,53765,0,21900,20947.5593220339,24130.375,5,0
2016,Jeep,Grand,suv,auto,81191,0,22995,20947.5593220339,24130.375,5,0
2016,Jeep,Patriot,suv,auto,43139,0,10988,20947.5593220339,8983.333333333334,5,0
2016,Jeep,Wrangler,suv,auto,42870,0,24388,20947.5593220339,26156.0,5,0
2016,Kia,Forte,sedan,auto,31269,0,7900,13165.627118644068,12475.111111111111,1,0
2016,Kia,Forte5,hatch,auto,55508,0,11395,13165.627118644068,7695.0,0,0
2016,Kia,Optima,sedan,auto,83225,0,10995,13165.627118644068,13706.222222222223,1,0
2016,Kia,Sorento,suv,auto,87960,0,15650,13165.627118644068,14627.6,5,0
2016,Kia,Soul,wagon,auto,17936,0,13374,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,29164,0,12900,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,41663,0,11995,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,42395,0,12894,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,44086,0,13595,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,44789,0,12738,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,47090,0,9900,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,auto,54031,0,10829,13165.627118644068,11794.458333333334,2,0
2016,Kia,Soul,wagon,manual,54970,0,8720,13165.627118644068,11794.458333333334,2,1
2016,Kia,Soul,wagon,auto,62108,0,11500,13165.627118644068,11794.458333333334,2,0
2016,Land,Rover,suv,auto,35388,1,44384,29472.833333333332,29472.833333333332,5,0
2016,Land,Rover,suv,auto,44381,1,33995,29472.833333333332,29472.833333333332,5,0
2016,Land,Rover,suv,auto,59656,1,27481,29472.833333333332,29472.833333333332,5,0
2016,Lexus,ES,sedan,auto,70510,1,20199,24917.206896551725,17765.222222222223,1,0
2016,Lexus,GS,sedan,auto,38430,1,31500,24917.206896551725,31500.0,1,0
2016,Lexus,NX,suv,auto,84100,1,16996,24917.206896551725,25051.75,5,0
2016,Lexus,RC,coupe,auto,42575,1,25800,24917.206896551725,25800.0,7,0
2016,Lexus,RX,suv,auto,71982,1,26897,24917.206896551725,32259.14285714286,5,0
2016,Lincoln,MKX,suv,auto,16171,1,30300,27000.090909090908,27072.5,5,0
2016,Lincoln,MKX,suv,auto,57222,1,23845,27000.090909090908,27072.5,5,0
2016,Mazda,CX-5,suv,auto,20561,0,17900,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,24191,0,18995,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,31097,0,19000,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,31507,0,19000,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,33931,0,17000,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,34032,0,16900,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,36079,0,17188,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,43255,0,18000,16112.90909090909,19185.25,5,0
2016,Mazda,CX-5,suv,auto,44615,0,18000,16112.90909090909,19185.25,5,0
2016,Mazda,CX-9,suv,auto,17577,0,22788,16112.90909090909,22788.0,5,0
2016,Mazda,MAZDA6,sedan,manual,23878,0,13990,16112.90909090909,13917.166666666666,1,1
2016,Mazda,MAZDA6,sedan,auto,34725,0,12328,16112.90909090909,13917.166666666666,1,0
2016,Mazda,MX-5,conv,manual,26452,0,17950,16112.90909090909,18538.0,8,1
2016,Mazda,MX-5,conv,auto,27835,0,18995,16112.90909090909,18538.0,8,0
2016,Mazda,MX-5,conv,auto,37019,0,18400,16112.90909090909,18538.0,8,0
2016,Mercedes-Benz,C-Class,sedan,auto,19347,1,20998,31617.1125,24610.833333333332,1,0
2016,Mercedes-Benz,C-Class,sedan,auto,35421,1,16995,31617.1125,24610.833333333332,1,0
2016,Mercedes-Benz,C-Class,sedan,auto,41994,1,18395,31617.1125,24610.833333333332,1,0
2016,Mercedes-Benz,C-Class,sedan,auto,42391,1,18990,31617.1125,24610.833333333332,1,0
2016,Mercedes-Benz,C-Class,sedan,auto,49285,1,20531,31617.1125,24610.833333333332,1,0
2016,Mercedes-Benz,CLA-Class,sedan,auto,35709,1,17913,31617.1125,21021.0,1,0
2016,Mercedes-Benz,CLA-Class,sedan,auto,61299,1,15195,31617.1125,21021.0,1,0
2016,Mercedes-Benz,E-Class,sedan,auto,49943,1,19495,31617.1125,30438.6,1,0
2016,Mercedes-Benz,G-Class,suv,auto,24005,1,99991,31617.1125,99991.0,5,0
2016,Mercedes-Benz,GLA-Class,suv,auto,26175,1,19995,31617.1125,19411.0,5,0
2016,Mercedes-Benz,GLA-Class,suv,auto,46695,1,18505,31617.1125,19411.0,5,0
2016,Mercedes-Benz,Metris,van,auto,24312,1,19888,31617.1125,24290.333333333332,4,0
2016,Mercedes-Benz,S-Class,sedan,auto,32553,1,39499,31617.1125,51583.142857142855,1,0
2016,Mercedes-Benz,Sprinter,van,auto,26354,1,39985,31617.1125,33990.666666666664,4,0
2016,MINI,Cooper,wagon,auto,17612,0,16695,13678.5,14421.111111111111,2,0
2016,Mitsubishi,Lancer,sedan,auto,19375,0,11495,12785.777777777777,14196.333333333334,1,0
2016,Nissan,Altima,sedan,auto,13303,0,14488,14958.864,13126.935483870968,1,0
2016,Nissan,Altima,sedan,auto,27823,0,12199,14958.864,13126.935483870968,1,0
2016,Nissan,Altima,sedan,auto,38154,0,12323,14958.864,13126.935483870968,1,0
2016,Nissan,NV200,van,auto,9147,0,17481,14958.864,17481.0,4,0
2016,Nissan,Rogue,suv,auto,20877,0,13199,14958.864,14729.4375,5,0
2016,Nissan,Rogue,suv,auto,38246,0,12995,14958.864,14729.4375,5,0
2016,Nissan,Rogue,suv,auto,40896,0,16986,14958.864,14729.4375,5,0
2016,Nissan,Rogue,suv,auto,41736,0,15488,14958.864,14729.4375,5,0
2016,Nissan,Rogue,suv,auto,52254,0,11991,14958.864,14729.4375,5,0
2016,Nissan,Sentra,sedan,auto,28416,0,11951,14958.864,11188.933333333332,1,0
2016,Nissan,Sentra,sedan,auto,32040,0,14491,14958.864,11188.933333333332,1,0
2016,Nissan,Sentra,sedan,auto,37172,0,9357,14958.864,11188.933333333332,1,0
2016,Nissan,Versa,sedan,auto,29516,0,8499,14958.864,8664.333333333334,1,0
2016,Porsche,Cayenne,suv,auto,57063,1,31199,74542.0625,26589.5,5,0
2016,Subaru,Crosstrek,suv,auto,23289,0,20580,17980.04054054054,21290.0,5,0
2016,Subaru,Legacy,sedan,auto,59468,0,15500,17980.04054054054,13546.0,1,0
2016,Subaru,Outback,wagon,auto,55773,0,18278,17980.04054054054,18247.314285714285,2,0
2016,Subaru,Outback,wagon,auto,64449,0,15386,17980.04054054054,18247.314285714285,2,0
2016,Toyota,4Runner,suv,auto,37911,0,28890,17057.60769230769,24630.4,5,0
2016,Toyota,Avalon,sedan,auto,28583,0,18599,17057.60769230769,15021.25,1,0
2016,Toyota,Avalon,sedan,auto,30706,0,18999,17057.60769230769,15021.25,1,0
2016,Toyota,Camry,sedan,auto,36203,0,15990,17057.60769230769,14360.894736842105,1,0
2016,Toyota,Camry,sedan,auto,40632,0,14250,17057.60769230769,14360.894736842105,1,0
2016,Toyota,Corolla,sedan,auto,30469,0,12555,17057.60769230769,11229.35294117647,1,0
2016,Toyota,Corolla,sedan,auto,60173,0,10699,17057.60769230769,11229.35294117647,1,0
2016,Toyota,Corolla,sedan,auto,68334,0,12500,17057.60769230769,11229.35294117647,1,0
2016,Toyota,Highlander,suv,auto,30547,0,23488,17057.60769230769,19498.25,5,0
2016,Toyota,Mirai,sedan,auto,20430,0,13099,17057.60769230769,13099.0,1,0
2016,Toyota,Sienna,minivan,auto,25037,0,30000,17057.60769230769,20580.04,3,0
2016,Toyota,Sienna,minivan,auto,33924,0,24989,17057.60769230769,20580.04,3,0
2016,Toyota,Sienna,minivan,auto,43044,0,22202,17057.60769230769,20580.04,3,0
2016,Toyota,Sienna,minivan,auto,49083,0,21902,17057.60769230769,20580.04,3,0
2016,Toyota,Tacoma,pickup,auto,73317,0,16435,17057.60769230769,18727.666666666668,6,0
2016,Volkswagen,Beetle,hatch,auto,21074,0,13866,13575.45945945946,10787.0,0,0
2016,Volkswagen,Beetle,hatch,auto,31783,0,11997,13575.45945945946,10787.0,0,0
2016,Volkswagen,Jetta,sedan,auto,27808,0,11995,13575.45945945946,13875.818181818182,1,0
2016,Volkswagen,Jetta,sedan,manual,29327,0,9888,13575.45945945946,13875.818181818182,1,1
2017,Acura,ILX,sedan,auto,28151,1,15995,17474.30769230769,15121.0,1,0
2017,Acura,MDX,suv,auto,36084,1,28749,17474.30769230769,21056.75,5,0
2017,Acura,MDX,suv,auto,43093,1,26888,17474.30769230769,21056.75,5,0
2017,Acura,TLX,sedan,auto,42938,1,15495,17474.30769230769,15995.0,1,0
2017,Audi,A3,conv,auto,27505,1,24389,25355.823529411766,18500.2,8,0
2017,Audi,A4,sedan,auto,25161,1,18499,25355.823529411766,22308.5,1,0
2017,Audi,A4,sedan,auto,33602,1,19750,25355.823529411766,22308.5,1,0
2017,Audi,A4,sedan,auto,42105,1,18994,25355.823529411766,22308.5,1,0
2017,Audi,A4,sedan,auto,52491,1,15990,25355.823529411766,22308.5,1,0
2017,Audi,A6,sedan,auto,27847,1,22780,25355.823529411766,17921.666666666668,1,0
2017,Audi,A6,sedan,auto,49153,1,20995,25355.823529411766,17921.666666666668,1,0
2017,Audi,Q3,suv,auto,11459,1,23498,25355.823529411766,21898.5,5,0
2017,Audi,Q5,suv,auto,30538,1,26500,25355.823529411766,26500.0,5,0
2017,Audi,Q7,suv,auto,69132,1,27980,25355.823529411766,18882.5,5,0
2017,Audi,S5,conv,auto,31123,1,38988,25355.823529411766,29988.0,8,0
2017,Audi,S6,sedan,auto,45120,1,39998,25355.823529411766,39998.0,1,0
2017,BMW,3,sedan,auto,25100,1,22593,25001.56,17132.91891891892,1,0
2017,BMW,3,sedan,auto,30098,1,20199,25001.56,17132.91891891892,1,0
2017,BMW,3,sedan,auto,40435,1,19888,25001.56,17132.91891891892,1,0
2017,BMW,3,sedan,auto,48766,1,18495,25001.56,17132.91891891892,1,0
2017,BMW,3,wagon,auto,17905,1,31988,25001.56,17132.91891891892,2,0
2017,BMW,3,wagon,auto,19638,1,24977,25001.56,17132.91891891892,2,0
2017,BMW,4,conv,auto,12523,1,35833,25001.56,31032.0,8,0
2017,BMW,4,conv,auto,29413,1,27790,25001.56,31032.0,8,0
2017,BMW,4,conv,auto,39027,1,25995,25001.56,31032.0,8,0
2017,BMW,4,conv,auto,43469,1,25595,25001.56,31032.0,8,0
2017,BMW,5,sedan,auto,16828,1,38915,25001.56,19344.333333333332,1,0
2017,BMW,5,sedan,auto,42357,1,32997,25001.56,19344.333333333332,1,0
2017,BMW,5,wagon,auto,47292,1,23995,25001.56,19344.333333333332,2,0
2017,BMW,6,conv,auto,36714,1,36995,25001.56,31731.75,8,0
2017,BMW,6,conv,auto,45223,1,47411,25001.56,31731.75,8,0
2017,BMW,6,coupe,auto,21948,1,39900,25001.56,31731.75,7,0
2017,BMW,6,coupe,auto,26576,1,40900,25001.56,31731.75,7,0
2017,BMW,7,sedan,auto,71261,1,28750,25001.56,21412.333333333332,1,0
2017,BMW,M4,conv,auto,28801,1,49888,25001.56,47457.142857142855,8,0
2017,BMW,M4,coupe,auto,23536,1,51888,25001.56,47457.142857142855,7,0
2017,BMW,M4,coupe,auto,30226,1,50911,25001.56,47457.142857142855,7,0
2017,BMW,M6,conv,manual,23112,1,57922,25001.56,57922.0,8,1
2017,BMW,X1,suv,auto,21997,1,21500,25001.56,16256.75,5,0
2017,BMW,X1,suv,auto,34809,1,16450,25001.56,16256.75,5,0
2017,BMW,X3,suv,auto,30894,1,23987,25001.56,21983.5,5,0
2017,BMW,X5,suv,auto,19184,1,45995,25001.56,35639.0,5,0
2017,BMW,X5,suv,auto,22279,1,36865,25001.56,35639.0,5,0
2017,BMW,X5,suv,auto,32063,1,35895,25001.56,35639.0,5,0
2017,BMW,X5,suv,auto,34393,1,33989,25001.56,35639.0,5,0
2017,BMW,X5,suv,auto,46558,1,25451,25001.56,35639.0,5,0
2017,Buick,Enclave,suv,auto,32630,0,23959,16636.633333333335,15487.5,5,0
2017,Buick,Enclave,suv,auto,86629,0,20500,16636.633333333335,15487.5,5,0
2017,Buick,Encore,suv,auto,10766,0,17638,16636.633333333335,15029.9,5,0
2017,Buick,Encore,suv,auto,29917,0,15990,16636.633333333335,15029.9,5,0
2017,Buick,Encore,suv,auto,34173,0,19442,16636.633333333335,15029.9,5,0
2017,Buick,Encore,suv,auto,44285,0,11995,16636.633333333335,15029.9,5,0
2017,Buick,Encore,suv,auto,56144,0,16265,16636.633333333335,15029.9,5,0
2017,Buick,Envision,suv,auto,2740,0,22993,16636.633333333335,24288.4,5,0
2017,Buick,Envision,suv,auto,18007,0,19995,16636.633333333335,24288.4,5,0
2017,Buick,Envision,suv,auto,30002,0,21999,16636.633333333335,24288.4,5,0
2017,Buick,Envision,suv,auto,46047,0,23588,16636.633333333335,24288.4,5,0
2017,Buick,LaCrosse,sedan,auto,35563,0,17500,16636.633333333335,13491.0,1,0
2017,Buick,Regal,sedan,auto,7432,0,17997,16636.633333333335,18334.25,1,0
2017,Buick,Regal,sedan,auto,25436,0,16884,16636.633333333335,18334.25,1,0
2017,Buick,Regal,sedan,auto,64895,0,18818,16636.633333333335,18334.25,1,0
2017,Cadillac,CT6,sedan,auto,45953,1,28500,20507.8,28500.0,1,0
2017,Cadillac,Escalade,suv,auto,54374,1,39888,20507.8,36941.5,5,0
2017,Cadillac,XT5,suv,auto,29589,1,26765,20507.8,26726.25,5,0
2017,Cadillac,XT5,suv,auto,30722,1,26879,20507.8,26726.25,5,0
2017,Cadillac,XT5,suv,auto,45708,1,24300,20507.8,26726.25,5,0
2017,Chevrolet,Camaro,conv,auto,55268,0,21199,20283.812865497075,16731.4,8,0
2017,Chevrolet,Camaro,coupe,auto,30872,0,20999,20283.812865497075,16731.4,7,0
2017,Chevrolet,Colorado,pickup,auto,16739,0,26998,20283.812865497075,19296.666666666668,6,0
2017,Chevrolet,Colorado,pickup,auto,46231,0,26900,20283.812865497075,19296.666666666668,6,0
2017,Chevrolet,Cruze,hatch,auto,17087,0,13000,20283.812865497075,11440.4375,0,0
2017,Chevrolet,Cruze,hatch,auto,26735,0,13417,20283.812865497075,11440.4375,0,0
2017,Chevrolet,Cruze,hatch,auto,38038,0,13215,20283.812865497075,11440.4375,0,0
2017,Chevrolet,Cruze,sedan,auto,10236,0,14998,20283.812865497075,11440.4375,1,0
2017,Chevrolet,Cruze,sedan,auto,10795,0,13450,20283.812865497075,11440.4375,1,0
2017,Chevrolet,Cruze,sedan,auto,15597,0,14800,20283.812865497075,11440.4375,1,0
2017,Chevrolet,Cruze,sedan,auto,27006,0,13995,20283.812865497075,11440.4375,1,0
2017,Chevrolet,Cruze,sedan,auto,44990,0,10549,20283.812865497075,11440.4375,1,0
2017,Chevrolet,Cruze,sedan,auto,52878,0,10495,20283.812865497075,11440.4375,1,0
2017,Chevrolet,Equinox,suv,auto,26960,0,16888,20283.812865497075,17180.56,5,0
2017,Chevrolet,Equinox,suv,auto,34424,0,15800,20283.812865497075,17180.56,5,0
2017,Chevrolet,Equinox,suv,auto,35686,0,15500,20283.812865497075,17180.56,5,0
2017,Chevrolet,Equinox,suv,auto,37034,0,16000,20283.812865497075,17180.56,5,0
2017,Chevrolet,Equinox,suv,auto,40492,0,17299,20283.812865497075,17180.56,5,0
2017,Chevrolet,Malibu,sedan,auto,58086,0,14495,20283.812865497075,10909.0,1,0
2017,Chevrolet,Malibu,sedan,auto,59762,0,13490,20283.812865497075,10909.0,1,0
2017,Chevrolet,Silverado,pickup,auto,22308,0,28950,20283.812865497075,23265.760869565216,6,0
2017,Chevrolet,Silverado,pickup,auto,30859,0,27500,20283.812865497075,23265.760869565216,6,0
2017,Chevrolet,Silverado,pickup,auto,34060,0,25449,20283.812865497075,23265.760869565216,6,0
2017,Chevrolet,Silverado,pickup,auto,51087,0,32989,20283.812865497075,23265.760869565216,6,0
2017,Chevrolet,Tahoe,suv,auto,24490,0,33952,20283.812865497075,36437.72727272727,5,0
2017,Chevrolet,Tahoe,suv,auto,29427,0,41888,20283.812865497075,36437.72727272727,5,0
2017,Chevrolet,Traverse,suv,auto,20188,0,21495,20283.812865497075,21359.875,5,0
2017,Chevrolet,Traverse,suv,auto,32287,0,19995,20283.812865497075,21359.875,5,0
2017,Chevrolet,Traverse,suv,auto,109619,0,13836,20283.812865497075,21359.875,5,0
2017,Chevrolet,Trax,suv,auto,14029,0,14415,20283.812865497075,14136.4,5,0
2017,Chrysler,300,sedan,auto,26349,0,23499,17990.2,20057.444444444445,1,0
2017,Chrysler,300,sedan,auto,29108,0,22807,17990.2,20057.444444444445,1,0
2017,Chrysler,Pacifica,minivan,auto,5991,0,19459,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,19007,0,24988,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,27561,0,24367,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,31367,0,16659,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,31838,0,23999,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,33766,0,24500,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,34926,0,21997,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,35441,0,19995,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,41802,0,24000,17990.2,23901.8125,3,0
2017,Chrysler,Pacifica,minivan,auto,55657,0,18995,17990.2,23901.8125,3,0
2017,Dodge,Challenger,coupe,auto,24813,0,20300,18225.64864864865,21275.85714285714,7,0
2017,Dodge,Challenger,coupe,auto,26580,0,16399,18225.64864864865,21275.85714285714,7,0
2017,Dodge,Charger,sedan,auto,21886,0,23332,18225.64864864865,22188.53846153846,1,0
2017,Dodge,Grand,minivan,auto,35740,0,14699,18225.64864864865,14463.516129032258,3,0
2017,Dodge,Grand,minivan,auto,51175,0,14000,18225.64864864865,14463.516129032258,3,0
2017,Dodge,Grand,minivan,auto,76723,0,11800,18225.64864864865,14463.516129032258,3,0
2017,Dodge,Journey,suv,auto,22008,0,18946,18225.64864864865,17963.375,5,0
2017,Dodge,Journey,suv,auto,27311,0,18998,18225.64864864865,17963.375,5,0
2017,Ford,C-Max,wagon,auto,35833,0,17850,21333.73062730627,12748.75,2,0
2017,Ford,Edge,suv,auto,9441,0,28254,21333.73062730627,19842.0,5,0
2017,Ford,Edge,suv,auto,23840,0,27000,21333.73062730627,19842.0,5,0
2017,Ford,Edge,suv,auto,24222,0,23500,21333.73062730627,19842.0,5,0
2017,Ford,Edge,suv,auto,46197,0,18000,21333.73062730627,19842.0,5,0
2017,Ford,Edge,suv,auto,55745,0,20395,21333.73062730627,19842.0,5,0
2017,Ford,Escape,suv,auto,20072,0,16845,21333.73062730627,15258.619047619048,5,0
2017,Ford,Escape,suv,auto,27010,0,15900,21333.73062730627,15258.619047619048,5,0
2017,Ford,Escape,suv,auto,28684,0,17321,21333.73062730627,15258.619047619048,5,0
2017,Ford,Escape,suv,auto,30232,0,13988,21333.73062730627,15258.619047619048,5,0
2017,Ford,Escape,suv,auto,42127,0,14770,21333.73062730627,15258.619047619048,5,0
2017,Ford,Escape,suv,auto,50564,0,18000,21333.73062730627,15258.619047619048,5,0
2017,Ford,Explorer,suv,auto,25871,0,19800,21333.73062730627,20469.25,5,0
2017,Ford,Explorer,suv,auto,26681,0,20199,21333.73062730627,20469.25,5,0
2017,Ford,Explorer,suv,auto,54806,0,19536,21333.73062730627,20469.25,5,0
2017,Ford,Explorer,suv,auto,91489,0,18950,21333.73062730627,20469.25,5,0
2017,Ford,F-150,pickup,auto,11139,0,33980,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,15741,0,27500,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,19738,0,31000,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,24166,0,30700,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,28522,0,19601,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,28667,0,27500,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,29260,0,31135,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,32155,0,29998,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,37397,0,31606,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,42064,0,28480,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-150,pickup,auto,50884,0,27500,21333.73062730627,27010.86567164179,6,0
2017,Ford,F-350,pickup,auto,38038,0,51988,21333.73062730627,30741.428571428572,6,0
2017,Ford,F-450,pickup,auto,39917,0,40900,21333.73062730627,39940.5,6,0
2017,Ford,Focus,hatch,auto,15413,0,12990,21333.73062730627,10257.875,0,0
2017,Ford,Focus,hatch,auto,39002,0,11995,21333.73062730627,10257.875,0,0
2017,Ford,Focus,sedan,auto,58041,0,10494,21333.73062730627,10257.875,1,0
